train_id,source,destination,travel_class,quota,current_wl,days_to_journey,day_of_week,is_weekend,historical_confirmation_rate,historical_cancellation_rate,confirmed
12007,Chennai,Bengaluru,CC,GN,52,5,1,0,0.672,0.17,0
12952,Delhi,Mumbai,SL,GN,6,17,5,1,0.895,0.219,1
12621,Chennai,New Delhi,CC,GN,18,17,5,1,0.613,0.144,0
12840,Chennai,Howrah,2A,GN,6,25,4,0,0.786,0.137,1
12839,Howrah,Chennai,CC,GN,60,20,0,0,0.845,0.157,0
12840,Chennai,Howrah,SL,GN,15,27,1,0,0.865,0.107,1
12621,Chennai,New Delhi,2A,GN,50,25,3,0,0.679,0.158,1
12622,New Delhi,Chennai,SL,GN,20,21,6,1,0.758,0.204,1
12952,Delhi,Mumbai,SL,GN,39,25,0,0,0.749,0.234,1
12008,Bengaluru,Chennai,3A,GN,38,23,5,1,0.78,0.114,1
12008,Bengaluru,Chennai,CC,GN,58,12,4,0,0.786,0.112,0
12007,Chennai,Bengaluru,SL,GN,23,27,6,1,0.98,0.147,1
12621,Chennai,New Delhi,2A,GN,56,16,2,0,0.767,0.089,1
12622,New Delhi,Chennai,SL,GN,13,29,4,0,0.709,0.243,1
12839,Howrah,Chennai,SL,GN,12,12,4,0,0.517,0.161,0
12839,Howrah,Chennai,2A,GN,58,11,6,1,0.837,0.114,0
12952,Delhi,Mumbai,SL,GN,29,25,6,1,0.912,0.136,1
12952,Delhi,Mumbai,SL,GN,16,7,6,1,0.823,0.313,1
12951,Mumbai,Delhi,3A,TQ,21,4,5,1,0.882,0.138,1
12952,Delhi,Mumbai,3A,GN,39,13,4,0,0.693,0.227,1
12007,Chennai,Bengaluru,SL,TQ,59,8,4,0,0.786,0.111,0
12839,Howrah,Chennai,2A,GN,17,23,5,1,0.726,0.107,1
12839,Howrah,Chennai,CC,GN,48,28,0,0,0.743,0.171,1
12840,Chennai,Howrah,2A,GN,46,18,2,0,0.98,0.165,0
12840,Chennai,Howrah,2A,GN,33,26,1,0,0.883,0.145,0
12952,Delhi,Mumbai,2A,GN,24,27,5,1,0.674,0.251,1
12621,Chennai,New Delhi,CC,GN,53,7,0,0,0.88,0.159,0
12839,Howrah,Chennai,CC,GN,40,10,5,1,0.751,0.197,0
12622,New Delhi,Chennai,3A,GN,1,29,5,1,0.851,0.202,1
12952,Delhi,Mumbai,SL,GN,44,17,2,0,0.639,0.264,1
12007,Chennai,Bengaluru,2A,GN,5,27,6,1,0.7,0.081,1
12952,Delhi,Mumbai,2A,GN,9,4,2,0,0.848,0.077,0
12007,Chennai,Bengaluru,2A,GN,28,14,6,1,0.859,0.143,0
12007,Chennai,Bengaluru,3A,GN,34,8,4,0,0.764,0.211,0
12952,Delhi,Mumbai,CC,GN,26,27,1,0,0.726,0.198,1
12840,Chennai,Howrah,3A,GN,7,13,3,0,0.874,0.122,0
12951,Mumbai,Delhi,SL,GN,52,30,2,0,0.833,0.077,1
12839,Howrah,Chennai,3A,GN,51,25,1,0,0.771,0.296,1
12008,Bengaluru,Chennai,3A,GN,37,14,3,0,0.855,0.192,1
12007,Chennai,Bengaluru,CC,GN,8,22,5,1,0.744,0.191,1
12840,Chennai,Howrah,2A,GN,41,22,3,0,0.779,0.279,0
12952,Delhi,Mumbai,2A,TQ,35,16,0,0,0.844,0.162,0
12621,Chennai,New Delhi,2A,GN,32,2,1,0,0.98,0.242,0
12007,Chennai,Bengaluru,CC,GN,4,25,4,0,0.756,0.101,1
12952,Delhi,Mumbai,SL,GN,45,17,0,0,0.77,0.098,0
12951,Mumbai,Delhi,CC,GN,11,22,5,1,0.701,0.193,1
12839,Howrah,Chennai,3A,GN,45,27,1,0,0.709,0.231,0
12839,Howrah,Chennai,SL,GN,52,2,4,0,0.869,0.211,0
12839,Howrah,Chennai,CC,GN,52,8,4,0,0.619,0.184,0
12952,Delhi,Mumbai,3A,TQ,54,6,0,0,0.633,0.229,0
12839,Howrah,Chennai,2A,GN,6,8,2,0,0.95,0.095,1
12840,Chennai,Howrah,CC,GN,7,15,6,1,0.709,0.171,1
12621,Chennai,New Delhi,CC,GN,7,24,6,1,0.98,0.136,1
12839,Howrah,Chennai,SL,GN,53,15,4,0,0.823,0.139,0
12839,Howrah,Chennai,CC,GN,8,30,4,0,0.895,0.143,1
12839,Howrah,Chennai,SL,GN,45,18,5,1,0.899,0.234,1
12840,Chennai,Howrah,CC,GN,28,17,0,0,0.669,0.112,0
12840,Chennai,Howrah,SL,TQ,24,24,4,0,0.735,0.289,0
12621,Chennai,New Delhi,CC,GN,30,14,6,1,0.879,0.127,1
12951,Mumbai,Delhi,CC,GN,18,10,3,0,0.695,0.212,1
12008,Bengaluru,Chennai,SL,GN,36,9,6,1,0.864,0.039,0
12622,New Delhi,Chennai,SL,GN,11,23,2,0,0.794,0.141,1
12952,Delhi,Mumbai,SL,GN,1,13,1,0,0.79,0.042,1
12007,Chennai,Bengaluru,CC,TQ,19,5,1,0,0.912,0.248,0
12621,Chennai,New Delhi,3A,TQ,23,17,0,0,0.585,0.145,1
12840,Chennai,Howrah,SL,GN,56,2,0,0,0.68,0.124,0
12621,Chennai,New Delhi,CC,TQ,26,24,0,0,0.679,0.115,0
12622,New Delhi,Chennai,2A,GN,13,28,6,1,0.814,0.096,1
12951,Mumbai,Delhi,2A,GN,58,15,0,0,0.874,0.187,0
12840,Chennai,Howrah,SL,GN,19,24,3,0,0.79,0.07,0
12951,Mumbai,Delhi,2A,GN,51,30,3,0,0.812,0.152,0
12840,Chennai,Howrah,3A,GN,39,8,0,0,0.871,0.28,0
12007,Chennai,Bengaluru,2A,GN,19,25,3,0,0.903,0.143,1
12007,Chennai,Bengaluru,SL,GN,47,24,3,0,0.824,0.129,0
12007,Chennai,Bengaluru,CC,GN,41,11,3,0,0.787,0.174,0
12621,Chennai,New Delhi,SL,GN,20,30,0,0,0.626,0.259,1
12840,Chennai,Howrah,2A,GN,26,27,1,0,0.722,0.186,1
12622,New Delhi,Chennai,3A,GN,6,7,3,0,0.632,0.186,1
12952,Delhi,Mumbai,CC,GN,36,8,2,0,0.873,0.09,0
12951,Mumbai,Delhi,CC,GN,26,5,4,0,0.812,0.105,0
12840,Chennai,Howrah,SL,GN,24,29,3,0,0.506,0.192,1
12840,Chennai,Howrah,2A,GN,54,30,5,1,0.721,0.155,1
12952,Delhi,Mumbai,SL,GN,39,3,6,1,0.747,0.273,0
12951,Mumbai,Delhi,CC,GN,38,20,2,0,0.829,0.172,1
12007,Chennai,Bengaluru,SL,GN,4,9,2,0,0.832,0.03,1
12008,Bengaluru,Chennai,2A,GN,36,25,4,0,0.56,0.238,1
12839,Howrah,Chennai,CC,GN,35,22,3,0,0.82,0.289,0
12839,Howrah,Chennai,CC,TQ,55,26,4,0,0.727,0.121,0
12621,Chennai,New Delhi,2A,GN,20,11,3,0,0.664,0.226,1
12840,Chennai,Howrah,3A,GN,54,14,6,1,0.849,0.228,0
12840,Chennai,Howrah,3A,GN,58,7,1,0,0.783,0.196,0
12007,Chennai,Bengaluru,SL,GN,47,5,1,0,0.796,0.276,0
12952,Delhi,Mumbai,2A,GN,32,30,0,0,0.773,0.102,1
12952,Delhi,Mumbai,SL,GN,4,20,2,0,0.968,0.283,1
12840,Chennai,Howrah,CC,GN,43,28,6,1,0.692,0.149,0
12621,Chennai,New Delhi,2A,TQ,60,22,1,0,0.844,0.164,0
12839,Howrah,Chennai,3A,GN,47,13,5,1,0.877,0.199,0
12952,Delhi,Mumbai,SL,GN,32,28,4,0,0.873,0.256,1
12008,Bengaluru,Chennai,SL,GN,22,2,6,1,0.826,0.03,0
12840,Chennai,Howrah,3A,GN,58,7,6,1,0.828,0.126,0
12008,Bengaluru,Chennai,CC,GN,44,30,4,0,0.696,0.14,1
12007,Chennai,Bengaluru,3A,TQ,20,13,2,0,0.646,0.24,0
12622,New Delhi,Chennai,3A,GN,39,8,5,1,0.843,0.222,0
12951,Mumbai,Delhi,SL,GN,34,4,2,0,0.777,0.249,0
12621,Chennai,New Delhi,2A,GN,31,22,4,0,0.738,0.218,0
12008,Bengaluru,Chennai,SL,GN,19,13,5,1,0.98,0.128,0
12840,Chennai,Howrah,CC,GN,10,18,6,1,0.866,0.258,1
12839,Howrah,Chennai,3A,GN,21,1,6,1,0.669,0.222,0
12839,Howrah,Chennai,SL,TQ,4,28,5,1,0.656,0.231,1
12007,Chennai,Bengaluru,CC,GN,52,20,1,0,0.626,0.156,0
12008,Bengaluru,Chennai,CC,GN,8,1,5,1,0.681,0.209,1
12839,Howrah,Chennai,SL,GN,8,30,3,0,0.878,0.3,1
12622,New Delhi,Chennai,2A,GN,4,30,3,0,0.741,0.145,1
12951,Mumbai,Delhi,SL,GN,22,26,3,0,0.893,0.147,1
12839,Howrah,Chennai,2A,TQ,3,24,4,0,0.799,0.052,1
12008,Bengaluru,Chennai,SL,GN,11,16,5,1,0.739,0.23,1
12952,Delhi,Mumbai,3A,GN,8,2,2,0,0.875,0.209,1
12952,Delhi,Mumbai,CC,GN,12,23,3,0,0.923,0.079,1
12622,New Delhi,Chennai,SL,GN,44,9,5,1,0.956,0.124,0
12008,Bengaluru,Chennai,SL,GN,41,1,3,0,0.82,0.198,0
12839,Howrah,Chennai,SL,TQ,24,1,5,1,0.906,0.222,0
12839,Howrah,Chennai,CC,GN,18,19,4,0,0.966,0.18,1
12951,Mumbai,Delhi,CC,GN,4,5,2,0,0.754,0.325,1
12839,Howrah,Chennai,3A,GN,51,24,2,0,0.817,0.111,1
12952,Delhi,Mumbai,CC,GN,59,19,6,1,0.73,0.336,0
12008,Bengaluru,Chennai,CC,GN,26,3,3,0,0.734,0.225,1
12622,New Delhi,Chennai,2A,GN,18,14,2,0,0.722,0.152,0
12007,Chennai,Bengaluru,CC,GN,43,20,3,0,0.825,0.138,1
12839,Howrah,Chennai,CC,GN,24,10,5,1,0.717,0.063,1
12007,Chennai,Bengaluru,SL,GN,46,25,2,0,0.756,0.263,0
12839,Howrah,Chennai,2A,GN,53,25,1,0,0.623,0.197,0
12951,Mumbai,Delhi,SL,GN,59,21,5,1,0.809,0.317,0
12622,New Delhi,Chennai,2A,GN,28,14,4,0,0.818,0.142,1
12951,Mumbai,Delhi,2A,GN,58,8,3,0,0.803,0.252,0
12952,Delhi,Mumbai,SL,GN,53,4,1,0,0.815,0.194,0
12952,Delhi,Mumbai,2A,TQ,42,19,5,1,0.662,0.19,1
12951,Mumbai,Delhi,2A,GN,53,28,1,0,0.689,0.106,0
12951,Mumbai,Delhi,3A,GN,25,26,4,0,0.603,0.169,1
12952,Delhi,Mumbai,CC,GN,10,3,5,1,0.758,0.068,1
12622,New Delhi,Chennai,3A,GN,13,14,3,0,0.839,0.171,1
12952,Delhi,Mumbai,2A,GN,45,6,4,0,0.876,0.317,0
12839,Howrah,Chennai,SL,GN,26,20,4,0,0.698,0.151,0
12840,Chennai,Howrah,CC,GN,14,24,0,0,0.7,0.065,1
12952,Delhi,Mumbai,SL,GN,3,25,2,0,0.819,0.063,1
12621,Chennai,New Delhi,SL,GN,4,13,5,1,0.782,0.252,1
12622,New Delhi,Chennai,CC,GN,42,1,4,0,0.677,0.137,1
12952,Delhi,Mumbai,2A,GN,16,12,4,0,0.702,0.115,1
12951,Mumbai,Delhi,SL,GN,7,19,5,1,0.761,0.062,1
12008,Bengaluru,Chennai,2A,TQ,53,20,5,1,0.796,0.119,0
12008,Bengaluru,Chennai,2A,GN,33,14,0,0,0.653,0.207,0
12621,Chennai,New Delhi,2A,GN,43,26,5,1,0.712,0.218,0
12951,Mumbai,Delhi,3A,GN,4,23,2,0,0.696,0.209,1
12621,Chennai,New Delhi,SL,TQ,3,20,4,0,0.698,0.138,1
12621,Chennai,New Delhi,2A,TQ,49,14,3,0,0.859,0.175,0
12008,Bengaluru,Chennai,CC,GN,37,3,6,1,0.745,0.336,0
12007,Chennai,Bengaluru,CC,GN,11,21,6,1,0.685,0.21,1
12622,New Delhi,Chennai,SL,GN,6,20,5,1,0.741,0.237,1
12952,Delhi,Mumbai,2A,GN,31,20,0,0,0.62,0.11,0
12008,Bengaluru,Chennai,SL,GN,56,21,4,0,0.792,0.152,1
12007,Chennai,Bengaluru,SL,GN,16,17,0,0,0.713,0.124,1
12952,Delhi,Mumbai,SL,GN,6,11,2,0,0.663,0.268,1
12839,Howrah,Chennai,CC,GN,39,10,1,0,0.639,0.122,1
12007,Chennai,Bengaluru,CC,GN,52,28,6,1,0.742,0.135,0
12840,Chennai,Howrah,3A,GN,51,5,6,1,0.728,0.217,0
12007,Chennai,Bengaluru,3A,TQ,42,10,3,0,0.724,0.123,0
12008,Bengaluru,Chennai,2A,TQ,50,11,1,0,0.627,0.16,0
12952,Delhi,Mumbai,3A,TQ,40,28,4,0,0.751,0.235,1
12008,Bengaluru,Chennai,SL,GN,50,23,6,1,0.741,0.034,0
12952,Delhi,Mumbai,CC,GN,60,12,0,0,0.699,0.14,0
12622,New Delhi,Chennai,3A,GN,49,26,5,1,0.758,0.194,0
12007,Chennai,Bengaluru,2A,GN,51,16,5,1,0.848,0.224,1
12621,Chennai,New Delhi,CC,GN,40,8,6,1,0.892,0.087,0
12007,Chennai,Bengaluru,SL,GN,2,25,5,1,0.854,0.147,1
12622,New Delhi,Chennai,SL,GN,33,11,1,0,0.751,0.174,0
12008,Bengaluru,Chennai,2A,GN,18,23,0,0,0.761,0.116,1
12840,Chennai,Howrah,3A,GN,8,13,1,0,0.976,0.124,1
12839,Howrah,Chennai,3A,GN,35,19,0,0,0.879,0.03,0
12840,Chennai,Howrah,2A,GN,31,27,6,1,0.804,0.306,0
12951,Mumbai,Delhi,2A,GN,37,29,5,1,0.709,0.181,1
12839,Howrah,Chennai,SL,GN,51,27,3,0,0.925,0.119,0
12008,Bengaluru,Chennai,CC,GN,47,30,4,0,0.72,0.251,0
12007,Chennai,Bengaluru,2A,GN,57,22,5,1,0.685,0.144,0
12008,Bengaluru,Chennai,2A,GN,4,14,3,0,0.904,0.061,1
12007,Chennai,Bengaluru,3A,GN,36,16,2,0,0.771,0.113,0
12007,Chennai,Bengaluru,3A,GN,22,11,2,0,0.636,0.209,0
12840,Chennai,Howrah,SL,GN,36,21,0,0,0.651,0.089,1
12839,Howrah,Chennai,3A,GN,38,21,0,0,0.859,0.081,1
12840,Chennai,Howrah,2A,GN,56,17,2,0,0.726,0.154,0
12951,Mumbai,Delhi,CC,GN,58,4,3,0,0.83,0.12,0
12621,Chennai,New Delhi,CC,TQ,46,5,1,0,0.83,0.124,0
12951,Mumbai,Delhi,3A,TQ,3,1,4,0,0.8,0.245,0
12951,Mumbai,Delhi,3A,GN,2,20,1,0,0.796,0.231,1
12839,Howrah,Chennai,SL,GN,17,11,6,1,0.733,0.282,1
12621,Chennai,New Delhi,2A,GN,32,7,5,1,0.767,0.201,1
12952,Delhi,Mumbai,CC,TQ,18,14,1,0,0.715,0.03,0
12840,Chennai,Howrah,3A,GN,19,30,5,1,0.698,0.245,1
12840,Chennai,Howrah,CC,TQ,48,23,2,0,0.824,0.177,0
12008,Bengaluru,Chennai,SL,GN,22,11,0,0,0.495,0.144,0
12621,Chennai,New Delhi,3A,GN,13,10,5,1,0.825,0.233,1
12008,Bengaluru,Chennai,2A,GN,15,15,4,0,0.874,0.082,1
12839,Howrah,Chennai,SL,TQ,22,3,4,0,0.76,0.208,1
12839,Howrah,Chennai,SL,GN,15,9,5,1,0.762,0.247,0
12622,New Delhi,Chennai,CC,GN,48,29,2,0,0.655,0.116,1
12621,Chennai,New Delhi,CC,GN,36,4,2,0,0.753,0.241,0
12840,Chennai,Howrah,CC,TQ,28,28,1,0,0.745,0.262,0
12952,Delhi,Mumbai,SL,TQ,55,25,2,0,0.907,0.121,0
12007,Chennai,Bengaluru,3A,TQ,22,5,4,0,0.899,0.199,0
12621,Chennai,New Delhi,SL,GN,23,27,1,0,0.898,0.11,1
12952,Delhi,Mumbai,3A,GN,12,26,6,1,0.656,0.322,0
12008,Bengaluru,Chennai,3A,GN,22,16,2,0,0.818,0.167,1
12951,Mumbai,Delhi,CC,GN,20,10,2,0,0.663,0.177,0
12008,Bengaluru,Chennai,3A,GN,45,23,0,0,0.704,0.194,0
12622,New Delhi,Chennai,3A,GN,44,7,2,0,0.899,0.108,0
12951,Mumbai,Delhi,SL,GN,38,14,6,1,0.736,0.121,0
12007,Chennai,Bengaluru,2A,GN,44,25,4,0,0.932,0.167,0
12952,Delhi,Mumbai,SL,GN,16,25,0,0,0.88,0.207,1
12840,Chennai,Howrah,3A,GN,18,4,6,1,0.825,0.208,1
12952,Delhi,Mumbai,CC,GN,57,27,3,0,0.806,0.059,0
12840,Chennai,Howrah,SL,TQ,6,10,2,0,0.884,0.183,1
12008,Bengaluru,Chennai,3A,TQ,43,11,5,1,0.683,0.129,0
12621,Chennai,New Delhi,CC,GN,21,3,6,1,0.635,0.145,0
12007,Chennai,Bengaluru,3A,GN,50,30,6,1,0.896,0.056,1
12621,Chennai,New Delhi,2A,GN,29,29,5,1,0.804,0.251,1
12951,Mumbai,Delhi,2A,GN,29,11,3,0,0.7,0.233,0
12008,Bengaluru,Chennai,3A,GN,1,5,0,0,0.894,0.25,1
12008,Bengaluru,Chennai,3A,TQ,45,19,2,0,0.866,0.148,0
12840,Chennai,Howrah,2A,GN,58,22,4,0,0.609,0.2,0
12621,Chennai,New Delhi,CC,GN,42,11,5,1,0.709,0.165,0
12952,Delhi,Mumbai,3A,GN,2,14,2,0,0.952,0.189,1
12839,Howrah,Chennai,SL,TQ,37,24,2,0,0.88,0.145,0
12952,Delhi,Mumbai,3A,GN,11,19,6,1,0.687,0.172,0
12008,Bengaluru,Chennai,CC,GN,28,28,1,0,0.715,0.221,1
12839,Howrah,Chennai,2A,GN,18,28,5,1,0.868,0.189,0
12952,Delhi,Mumbai,2A,GN,40,18,2,0,0.863,0.129,0
12007,Chennai,Bengaluru,SL,GN,48,3,1,0,0.656,0.241,0
12008,Bengaluru,Chennai,SL,GN,54,12,3,0,0.578,0.118,0
12008,Bengaluru,Chennai,2A,GN,21,23,6,1,0.752,0.287,0
12840,Chennai,Howrah,3A,GN,16,13,6,1,0.889,0.071,1
12621,Chennai,New Delhi,CC,GN,51,13,5,1,0.849,0.076,0
12840,Chennai,Howrah,2A,TQ,38,1,0,0,0.64,0.271,0
12621,Chennai,New Delhi,3A,TQ,33,9,5,1,0.774,0.083,0
12008,Bengaluru,Chennai,2A,GN,32,8,2,0,0.827,0.153,1
12008,Bengaluru,Chennai,2A,TQ,50,5,0,0,0.774,0.112,0
12007,Chennai,Bengaluru,2A,GN,19,16,0,0,0.735,0.272,1
12839,Howrah,Chennai,CC,GN,45,11,3,0,0.842,0.171,0
12622,New Delhi,Chennai,SL,GN,35,11,6,1,0.714,0.21,0
12951,Mumbai,Delhi,CC,GN,48,21,2,0,0.752,0.204,0
12840,Chennai,Howrah,3A,GN,40,4,6,1,0.718,0.232,0
12621,Chennai,New Delhi,3A,GN,19,8,0,0,0.697,0.139,0
12952,Delhi,Mumbai,SL,GN,16,24,6,1,0.83,0.165,1
12622,New Delhi,Chennai,SL,GN,48,29,6,1,0.762,0.308,0
12952,Delhi,Mumbai,2A,GN,27,10,6,1,0.79,0.206,0
12008,Bengaluru,Chennai,CC,GN,13,23,4,0,0.845,0.276,1
12621,Chennai,New Delhi,CC,GN,7,3,3,0,0.827,0.135,0
12952,Delhi,Mumbai,SL,GN,1,27,0,0,0.843,0.2,0
12622,New Delhi,Chennai,SL,GN,57,17,5,1,0.766,0.216,0
12008,Bengaluru,Chennai,2A,GN,41,23,0,0,0.927,0.186,1
12951,Mumbai,Delhi,3A,TQ,19,17,1,0,0.819,0.195,0
12008,Bengaluru,Chennai,CC,GN,44,25,6,1,0.786,0.146,1
12840,Chennai,Howrah,SL,GN,24,26,1,0,0.732,0.189,0
12840,Chennai,Howrah,2A,GN,3,26,6,1,0.934,0.279,1
12952,Delhi,Mumbai,2A,GN,17,13,0,0,0.801,0.219,1
12840,Chennai,Howrah,CC,GN,5,24,6,1,0.763,0.09,1
12839,Howrah,Chennai,SL,TQ,13,27,4,0,0.939,0.084,1
12621,Chennai,New Delhi,3A,GN,54,5,4,0,0.836,0.215,0
12839,Howrah,Chennai,CC,GN,20,4,3,0,0.691,0.171,0
12621,Chennai,New Delhi,SL,TQ,54,20,3,0,0.671,0.186,0
12008,Bengaluru,Chennai,CC,GN,56,2,3,0,0.759,0.178,0
12840,Chennai,Howrah,2A,GN,8,30,3,0,0.601,0.23,0
12621,Chennai,New Delhi,3A,GN,3,8,4,0,0.834,0.158,1
12951,Mumbai,Delhi,2A,GN,9,23,2,0,0.775,0.115,1
12951,Mumbai,Delhi,CC,GN,31,24,1,0,0.913,0.162,0
12622,New Delhi,Chennai,2A,GN,12,29,2,0,0.715,0.157,0
12951,Mumbai,Delhi,CC,TQ,26,22,4,0,0.705,0.211,0
12621,Chennai,New Delhi,3A,GN,41,9,2,0,0.684,0.164,1
12952,Delhi,Mumbai,CC,GN,17,12,3,0,0.83,0.129,0
12951,Mumbai,Delhi,CC,GN,16,30,3,0,0.933,0.145,1
12007,Chennai,Bengaluru,3A,GN,19,6,1,0,0.678,0.206,0
12951,Mumbai,Delhi,2A,TQ,3,2,1,0,0.67,0.197,0
12007,Chennai,Bengaluru,2A,GN,54,29,0,0,0.675,0.227,0
12840,Chennai,Howrah,CC,GN,27,6,1,0,0.898,0.031,1
12621,Chennai,New Delhi,CC,GN,5,28,2,0,0.789,0.252,1
12007,Chennai,Bengaluru,CC,TQ,27,23,1,0,0.803,0.211,0
12622,New Delhi,Chennai,2A,GN,18,23,0,0,0.76,0.148,1
12007,Chennai,Bengaluru,CC,GN,42,23,2,0,0.915,0.236,0
12621,Chennai,New Delhi,SL,GN,19,7,1,0,0.687,0.158,0
12007,Chennai,Bengaluru,CC,GN,31,26,5,1,0.871,0.135,1
12007,Chennai,Bengaluru,3A,GN,12,25,4,0,0.874,0.273,0
12008,Bengaluru,Chennai,SL,TQ,52,20,2,0,0.872,0.251,0
12952,Delhi,Mumbai,CC,GN,25,24,2,0,0.677,0.206,1
12008,Bengaluru,Chennai,2A,GN,15,19,1,0,0.844,0.055,1
12007,Chennai,Bengaluru,CC,GN,3,18,2,0,0.797,0.061,1
12839,Howrah,Chennai,2A,GN,20,25,2,0,0.942,0.188,1
12839,Howrah,Chennai,3A,GN,7,16,4,0,0.651,0.141,1
12839,Howrah,Chennai,SL,GN,27,2,0,0,0.931,0.095,0
12008,Bengaluru,Chennai,CC,GN,10,19,6,1,0.901,0.199,0
12621,Chennai,New Delhi,CC,GN,39,21,3,0,0.821,0.178,1
12622,New Delhi,Chennai,SL,GN,52,4,6,1,0.932,0.224,0
12952,Delhi,Mumbai,2A,GN,57,28,5,1,0.937,0.285,1
12840,Chennai,Howrah,3A,GN,40,10,1,0,0.809,0.078,0
12839,Howrah,Chennai,SL,GN,17,27,4,0,0.866,0.158,1
12952,Delhi,Mumbai,3A,TQ,36,12,1,0,0.973,0.284,0
12622,New Delhi,Chennai,SL,GN,36,17,1,0,0.974,0.267,0
12007,Chennai,Bengaluru,2A,GN,46,25,1,0,0.757,0.251,1
12952,Delhi,Mumbai,3A,GN,22,29,1,0,0.745,0.157,1
12008,Bengaluru,Chennai,SL,GN,52,5,5,1,0.69,0.113,0
12952,Delhi,Mumbai,2A,GN,7,20,6,1,0.804,0.295,1
12952,Delhi,Mumbai,CC,GN,1,24,5,1,0.745,0.224,1
12007,Chennai,Bengaluru,SL,TQ,45,15,1,0,0.98,0.305,0
12840,Chennai,Howrah,2A,GN,6,24,3,0,0.812,0.04,1
12621,Chennai,New Delhi,SL,TQ,19,26,4,0,0.608,0.154,0
12840,Chennai,Howrah,SL,GN,45,30,6,1,0.752,0.315,0
12839,Howrah,Chennai,3A,GN,15,30,3,0,0.548,0.2,1
12008,Bengaluru,Chennai,3A,GN,59,12,5,1,0.592,0.158,1
12622,New Delhi,Chennai,SL,GN,34,9,1,0,0.87,0.09,0
12008,Bengaluru,Chennai,SL,GN,14,10,6,1,0.694,0.143,0
12622,New Delhi,Chennai,SL,GN,45,13,0,0,0.784,0.184,0
12622,New Delhi,Chennai,CC,GN,40,11,2,0,0.793,0.074,0
12951,Mumbai,Delhi,SL,GN,21,15,2,0,0.879,0.073,1
12622,New Delhi,Chennai,2A,TQ,36,5,3,0,0.694,0.148,1
12007,Chennai,Bengaluru,CC,GN,16,2,6,1,0.669,0.258,0
12840,Chennai,Howrah,2A,TQ,23,26,6,1,0.737,0.085,0
12621,Chennai,New Delhi,CC,GN,48,28,5,1,0.738,0.161,0
12951,Mumbai,Delhi,SL,GN,31,13,0,0,0.735,0.147,0
12007,Chennai,Bengaluru,CC,GN,32,30,6,1,0.828,0.195,1
12007,Chennai,Bengaluru,SL,GN,40,28,4,0,0.901,0.253,1
12622,New Delhi,Chennai,CC,GN,18,29,1,0,0.691,0.123,0
12951,Mumbai,Delhi,2A,GN,54,12,2,0,0.665,0.213,0
12621,Chennai,New Delhi,SL,GN,4,17,1,0,0.836,0.314,0
12839,Howrah,Chennai,CC,GN,55,2,6,1,0.736,0.153,0
12952,Delhi,Mumbai,2A,GN,48,17,5,1,0.928,0.18,1
12008,Bengaluru,Chennai,2A,GN,46,10,5,1,0.614,0.094,0
12621,Chennai,New Delhi,3A,TQ,22,7,4,0,0.852,0.041,1
12007,Chennai,Bengaluru,CC,GN,7,8,3,0,0.722,0.215,0
12007,Chennai,Bengaluru,CC,GN,3,15,5,1,0.763,0.269,1
12839,Howrah,Chennai,2A,GN,10,19,0,0,0.763,0.186,1
12007,Chennai,Bengaluru,CC,TQ,39,9,5,1,0.681,0.21,0
12839,Howrah,Chennai,3A,GN,51,9,4,0,0.739,0.197,0
12621,Chennai,New Delhi,CC,TQ,44,4,4,0,0.694,0.168,0
12951,Mumbai,Delhi,2A,GN,11,15,2,0,0.866,0.146,1
12008,Bengaluru,Chennai,2A,GN,3,13,4,0,0.647,0.24,1
12008,Bengaluru,Chennai,CC,GN,51,23,1,0,0.735,0.052,1
12951,Mumbai,Delhi,SL,GN,27,8,5,1,0.832,0.136,1
12951,Mumbai,Delhi,3A,GN,36,18,1,0,0.901,0.152,1
12951,Mumbai,Delhi,3A,GN,19,20,6,1,0.885,0.191,1
12007,Chennai,Bengaluru,SL,GN,23,3,6,1,0.815,0.103,0
12839,Howrah,Chennai,3A,GN,14,22,5,1,0.64,0.202,1
12007,Chennai,Bengaluru,2A,GN,28,21,5,1,0.77,0.216,1
12007,Chennai,Bengaluru,2A,GN,35,8,4,0,0.781,0.121,0
12840,Chennai,Howrah,CC,GN,34,23,2,0,0.927,0.198,1
12952,Delhi,Mumbai,SL,GN,58,28,2,0,0.62,0.172,0
12839,Howrah,Chennai,2A,GN,53,30,0,0,0.684,0.207,0
12007,Chennai,Bengaluru,SL,GN,29,21,3,0,0.812,0.116,0
12621,Chennai,New Delhi,3A,GN,56,5,2,0,0.753,0.045,0
12621,Chennai,New Delhi,3A,GN,5,24,4,0,0.803,0.137,1
12952,Delhi,Mumbai,3A,TQ,5,26,3,0,0.663,0.138,1
12840,Chennai,Howrah,2A,GN,59,17,4,0,0.893,0.076,0
12008,Bengaluru,Chennai,SL,GN,12,26,0,0,0.909,0.176,1
12951,Mumbai,Delhi,3A,TQ,40,6,3,0,0.872,0.15,0
12952,Delhi,Mumbai,CC,GN,46,9,0,0,0.813,0.227,0
12622,New Delhi,Chennai,3A,TQ,24,18,2,0,0.743,0.098,0
12622,New Delhi,Chennai,SL,TQ,56,27,2,0,0.738,0.186,0
12621,Chennai,New Delhi,3A,GN,19,19,3,0,0.649,0.1,1
12840,Chennai,Howrah,2A,GN,12,22,5,1,0.607,0.043,1
12839,Howrah,Chennai,3A,GN,6,29,4,0,0.789,0.199,1
